experiment,method,mesh,seed,num_query_points,valid_points,walks_per_point,epsilon,min_samples,max_samples,batch_size,target_rse,elapsed_seconds,rmse,mae,mean_relative_error,mean_std_error,mean_sample_variance,mean_samples_used,median_samples_used,min_samples_used,max_samples_used,mean_steps,diverged_count,star_queries,fast_only_star_queries,exact_star_queries,refinement_ratio
antithetic_compare,normal,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,44883,20,19,64,9.99999975e-05,8,64,8,0.0500000007,0.8292262,0.0181199366353,0.0131687857211,0.0943350917705,0.0146868685368,0.0164134707727,64,64,64,64,20.7425986842,0,25223,22792,2431,0.0963802878325
antithetic_compare,antithetic,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,44883,20,19,64,9.99999975e-05,8,64,8,0.0500000007,0.9168432,0.013528608563,0.00904404724899,0.0750290515189,0.0103561367248,0.00422011765273,64,64,64,64,20.71875,0,25194,22679,2515,0.0998253552433
lazy_refinement,full_exact,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,6699,20,20,64,9.99999975e-05,8,64,8,0.0500000007,7.6774432,0.0122250196914,0.0103781815618,1.04013852253,0.015659854305,0.0175061435555,64,64,64,64,23.01171875,0,29455,0,29455,1
lazy_refinement,lazy_threshold_x1,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,6699,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.7919723,0.0122250196914,0.0103781815618,1.04013852253,0.015659854305,0.0175061435555,64,64,64,64,23.01171875,0,29455,26893,2562,0.0869801391954
lazy_refinement,lazy_threshold_x4,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,6699,20,20,64,9.99999975e-05,8,64,8,0.0500000007,2.0683816,0.0122250196914,0.0103781815618,1.04013852253,0.015659854305,0.0175061435555,64,64,64,64,23.01171875,0,29455,22164,7291,0.247530130708
lazy_refinement,lazy_threshold_x16,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,6699,20,20,64,9.99999975e-05,8,64,8,0.0500000007,3.5458377,0.0122250196914,0.0103781815618,1.04013852253,0.015659854305,0.0175061435555,64,64,64,64,23.01171875,0,29455,16053,13402,0.454999151248
lazy_refinement,full_exact,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,7708,20,20,64,9.99999975e-05,8,64,8,0.0500000007,6.9874735,0.0143933079786,0.0110143326805,0.170512338413,0.0129227313097,0.0137351493555,64,64,64,64,20.36171875,0,26063,0,26063,1
lazy_refinement,lazy_threshold_x1,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,7708,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8514184,0.0143933079786,0.0110143326805,0.170512338413,0.0129227313097,0.0137351493555,64,64,64,64,20.36171875,0,26063,23505,2558,0.098146798143
lazy_refinement,lazy_threshold_x4,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,7708,20,20,64,9.99999975e-05,8,64,8,0.0500000007,2.0438502,0.0143933079786,0.0110143326805,0.170512338413,0.0129227313097,0.0137351493555,64,64,64,64,20.36171875,0,26063,18858,7205,0.276445535817
lazy_refinement,lazy_threshold_x16,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,7708,20,20,64,9.99999975e-05,8,64,8,0.0500000007,3.5588701,0.0143933079786,0.0110143326805,0.170512338413,0.0129227313097,0.0137351493555,64,64,64,64,20.36171875,0,26063,13197,12866,0.493650001918
lazy_refinement,full_exact,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,8717,20,20,64,9.99999975e-05,8,64,8,0.0500000007,7.0798527,0.0151563767729,0.0118406668829,0.842260133691,0.0144383978157,0.0167987848778,64,64,64,64,20.73515625,0,26541,0,26541,1
lazy_refinement,lazy_threshold_x1,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,8717,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8423864,0.0151563767729,0.0118406668829,0.842260133691,0.0144383978157,0.0167987848778,64,64,64,64,20.73515625,0,26541,24039,2502,0.0942692438115
lazy_refinement,lazy_threshold_x4,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,8717,20,20,64,9.99999975e-05,8,64,8,0.0500000007,2.0970463,0.0151563767729,0.0118406668829,0.842260133691,0.0144383978157,0.0167987848778,64,64,64,64,20.73515625,0,26541,19414,7127,0.268527937907
lazy_refinement,lazy_threshold_x16,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,8717,20,20,64,9.99999975e-05,8,64,8,0.0500000007,3.615449,0.0151563767729,0.0118406668829,0.842260133691,0.0144383978157,0.0167987848778,64,64,64,64,20.73515625,0,26541,14074,12467,0.469726084172
epsilon_extrapolation,epsilon,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15290640,20,20,64,0.00999999978,8,64,8,0.0500000007,0.7544509,0.010387103686,0.00900298412889,0.0522612600565,0.0118554573739,0.0126124604954,64,64,64,64,5.8515625,0,7490,4768,2722,0.363417890521
epsilon_extrapolation,epsilon_half,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15290640,20,20,64,0.00499999989,8,64,8,0.0500000007,0.7721937,0.0121836243622,0.00987657289952,0.0563324058267,0.012503521936,0.0132872707909,64,64,64,64,7.846875,0,10044,7451,2593,0.258164078057
epsilon_extrapolation,epsilon,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15291649,20,20,64,0.00999999978,8,64,8,0.0500000007,0.7151925,0.0160712449387,0.0131332738092,0.361415059899,0.0146676393226,0.0167992245173,64,64,64,64,6.6390625,0,8498,6000,2498,0.293951518004
