point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
96,-0.188107222,0.0802221,-0.196550503,-0.304435611,-0.299316227,0.00511938334,0.00564095983,0.00770054338,242,242,20.9421482,1
97,0.178196281,0.108929664,-0.191854209,0.0952717364,0.0939858705,0.0012858659,0.00680609746,0.00722638238,156,156,19.8717957,1
98,0.154184848,0.114183009,-0.101230271,0.167137593,0.168403357,0.00126576424,0.00449433876,0.0206838585,1024,1024,22.5615234,1
99,-0.0134172738,-0.0232267827,-0.0669378042,-0.103581861,-0.0989316553,0.00465020537,0.0065300162,0.0436645001,1024,1024,26.5224609,1
100,-0.0383371264,-0.181041062,0.0313773751,-0.188000813,-0.187506095,0.000494718552,0.00591620617,0.020790888,594,594,22.3956223,1
101,0.207719743,-0.173262879,-0.0173445195,0.0171123445,0.0179785304,0.000866185874,0.00405600481,0.00445826817,271,271,18.4944649,1
102,0.0804683864,0.110413045,-0.0302176476,0.160663784,0.16672042,0.00605663657,0.00639071735,0.0240555052,589,589,25.273344,1
103,-0.156764284,-0.0669723004,-0.108220614,-0.331957191,-0.327450663,0.00450652838,0.0051950179,0.0273930337,1015,1015,22.8758621,1
104,-0.0538295805,0.19058013,-0.0558357239,0.0809148252,0.0771517009,0.00376312435,0.00471557491,0.00493653538,222,222,22.7567558,1
105,0.119318575,0.136168092,-0.0525227189,0.202963948,0.199902102,0.0030618459,0.0050820359,0.0264469422,1024,1024,23.6308594,1
106,0.103900611,-0.0669434518,0.0141016394,0.051058799,0.0473368838,0.00372191519,0.00661292206,0.0447802767,1024,1024,24.4306641,1
107,0.000119715929,0.189004809,-0.166542947,0.0225815773,0.015415092,0.0071664853,0.0053440039,0.0108236242,379,379,20.1926117,1
108,-0.206478298,0.104339987,-0.0690545291,-0.17119284,-0.161803171,0.0093896687,0.00820950884,0.00754835503,112,112,19.8303566,1
109,-0.0383809507,-0.0533756316,0.0125670731,-0.0791895092,-0.0856055543,0.00641604513,0.00642632972,0.0422888622,1024,1024,25.6865234,1
110,0.0711194277,-0.135913327,0.201803595,0.137009695,0.146431923,0.00942222774,0.00420635613,0.00744893448,421,421,19.8266029,1
111,0.00924947858,0.083676368,0.0492554605,0.142181307,0,0,0,0,0,0,0,0
112,0.000325933099,0.061965704,0.0433692634,0.1056609,0,0,0,0,0,0,0,0
113,-0.0380162001,0.122072935,-0.127710104,-0.0436533689,-0.0454790182,0.00182564929,0.00480270525,0.0229275823,994,994,24.0281696,1
114,-0.0484703481,0.124508381,-0.198525116,-0.122487083,-0.120666817,0.00182026625,0.00490306085,0.00851016212,354,354,21.0423737,1
115,-0.202105582,-0.103226438,0.0837299526,-0.221602052,-0.218855351,0.00274670124,0.0102600576,0.0132638672,126,126,20.9523811,1
116,0.0183507353,-0.00475050509,0.182632774,0.196233004,0.198971316,0.00273831189,0.00504389685,0.0189534668,745,745,22.9825497,1
117,0.0608526468,0.142318964,-0.11365208,0.0895195305,0.0884867162,0.00103281438,0.00492206262,0.0248081423,1024,1024,22.7724609,1
118,0.0708854795,-0.21056959,-0.104634412,-0.244318515,-0.257117122,0.0127986073,0.00479175337,0.000803631556,35,35,17.514286,1
119,-0.00636906922,0.195129246,-0.10059046,0.0881697163,0.0928948745,0.00472515821,0.00492973253,0.00794684049,327,327,21.8165131,1
120,0.13975963,0.0692253113,-0.0951362029,0.113848738,0.118691348,0.00484260917,0.00515052816,0.027164612,1024,1024,22.7412109,1
121,-0.0171385407,-0.0247900337,0.100337505,0.0584089309,0.0547433943,0.00366553664,0.00640690094,0.0420335382,1024,1024,26.8535156,1
122,0.0691806674,-0.133347273,-0.195465535,-0.25963214,-0.255739301,0.00389283895,0.0050521493,0.0130683975,512,512,21.1933594,1
123,-0.115649328,-0.103063293,-0.1529603,-0.371672928,-0.367826819,0.00384610891,0.00498058554,0.0249302648,1005,1005,23.1492538,1
124,0.172164798,0.0763324499,-0.0143983811,0.234098867,0.236751854,0.00265298784,0.00453168619,0.0210290495,1024,1024,22.9013672,1
125,0.158842057,-0.133701593,0.125522673,0.150663137,0.149115771,0.00154736638,0.00462302333,0.0190855023,893,893,21.4468079,1
126,0.12811026,-0.0254276246,-0.0210539997,0.0816286355,0.0839433447,0.00231470913,0.00613791915,0.0385782272,1024,1024,25.2841797,1
127,-0.0506973863,-0.10265702,0.0714296401,-0.0819247663,-0.0896478221,0.00772305578,0.00643951073,0.0424625129,1024,1024,23.7177734,1
