mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,37,-0.856356621,0.857685804,0.410542637,0.411871821,9.99999975e-06,4.99999987e-06,0.404275268,0.398659348,0.00561591983,0.13743481,0.00759655237,0.0132124722,0.0202879403,0.0205734856,0.421478927,0.433426708,65.5712891,62.9365234,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,38,0.399649769,0.911472201,0.487680316,1.79880226,9.99999975e-06,4.99999987e-06,1.84083045,1.88008857,0.0392581224,0.979056299,0.0420281887,0.0812863111,0.0212037843,0.0188931394,0.460390866,0.365517527,86.4013672,101.173828,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,39,0.8862831,0.484921604,-0.965707958,0.405496776,9.99999975e-06,4.99999987e-06,0.408621579,0.397210777,0.0114108026,0.400915354,0.0031248033,0.0082859993,0.0139167104,0.0145441657,0.198323026,0.216609538,41.1582031,49.7949219,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,40,-0.833433211,0.0322562493,-0.57291925,-1.37409616,9.99999975e-06,4.99999987e-06,-1.48245358,-1.44966233,0.0327912569,0.748327672,0.10835743,0.0755661726,0.0220105127,0.0218078718,0.496089756,0.486997306,99.9072266,111.180664,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,41,-1.08221769,-0.503601611,-0.302469164,-1.88828838,9.99999975e-06,4.99999987e-06,-1.89351475,-1.88513756,0.0083771944,0.698183179,0.00522637367,0.00315082073,0.00595277082,0.00604479108,0.0362859294,0.037416447,29.8525391,35.8046875,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,42,-0.747502446,-0.695805311,-0.294549644,-1.73785734,9.99999975e-06,4.99999987e-06,-1.83683956,-1.83380806,0.00303149223,0.0713376552,0.0989822149,0.0959507227,0.0211171117,0.0213768687,0.45663476,0.467937768,98.2851562,112.594727,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,43,0.936558425,0.270633698,-0.332234889,0.874957323,9.99999975e-06,4.99999987e-06,0.919408739,0.907437623,0.0119711161,0.257336289,0.0444514155,0.0324802995,0.0235253256,0.0229930207,0.566723526,0.541367292,88.7988281,103.764648,1024,1024,0,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,44,-0.468204111,-1.03770196,0.509870887,-0.996035218,9.99999975e-06,4.99999987e-06,-1.01329803,-1.03284466,0.019546628,0.854009748,0.0172628164,0.0368094444,0.0108804153,0.012006647,0.121224634,0.147619396,68.1328125,69.1445312,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,45,0.0708140805,-0.977128625,-0.698683321,-1.60499787,9.99999975e-06,4.99999987e-06,-1.61036229,-1.60755432,0.00280797482,0.0872830153,0.00536441803,0.00255644321,0.0166902076,0.0154797109,0.285248518,0.245372355,57.9570312,63.5800781,1024,1024,0,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,46,-1.08003056,0.0887897685,0.63502568,-0.356215119,9.99999975e-06,4.99999987e-06,-0.356008977,-0.358261973,0.00225299597,0.132109642,0.000206142664,0.0020468533,0.00721549708,0.00983748864,0.0533129163,0.0990988091,30.9736328,43.1523438,1024,1024,0,0,1
