point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
417,0.280715704,0.942562461,0.635216832,1.858495,1.86270618,0.00421118736,0.0157236848,0.253167897,1024,1024,27.09375,1
418,0.0588743687,-0.760655046,-0.445574224,-1.14735484,-1.12667286,0.0206819773,0.0216430333,0.479662985,1024,1024,28.171875,1
419,-0.94587481,0.590913177,-0.923453391,-1.27841496,-1.29867494,0.0202599764,0.0117268199,0.140818745,1024,1024,25.4160156,1
420,-0.458360076,-0.332194567,0.259140015,-0.531414628,-0.538621962,0.00720733404,0.0145018175,0.215349972,1024,1024,26.7255859,1
421,0.214104891,-0.440600038,-0.656172097,-0.882667243,-0.861823738,0.0208435059,0.0244708266,0.613193035,1024,1024,29.2753906,1
422,-0.969301224,0.796131253,0.750390053,0.577220082,0.590601206,0.0133811235,0.0135785267,0.188801423,1024,1024,25.515625,1
423,0.720044971,-0.0861428976,-0.00854539871,0.625356674,0.600996971,0.0243597031,0.0216724332,0.480967045,1024,1024,28.2363281,1
424,-0.073135972,-0.343890309,0.218284965,-0.198741317,0,0,0,0,0,0,0,0
425,-0.174362659,-0.632492423,0.39916265,-0.407692432,-0.403934121,0.00375831127,0.0129413102,0.171496972,1024,1024,27.5273438,1
426,0.988654733,-0.10057646,-0.710383177,0.177695096,0.190793261,0.0130981654,0.01327434,0.180437088,1024,1024,25.6074219,1
427,-0.860162079,-0.415133476,0.536077142,-0.739218354,-0.75755769,0.0183393359,0.0186865218,0.357566595,1024,1024,27.7314453,1
428,-0.3259269,1.06279695,1.0770849,1.81395495,1.81438184,0.000426888466,0.00538501749,0.00666963542,230,230,19.9695644,1
429,-0.132204056,0.742293715,-0.897924662,-0.287835002,-0.271331131,0.0165038705,0.0150941582,0.233301625,1024,1024,26.5273438,1
430,-1.09370232,-0.989330411,-0.0426328182,-2.12566543,-2.13495708,0.00929164886,0.00291755865,0.000272388745,32,32,13.9375,1
431,-0.381581724,-0.848418713,1.0686022,-0.161398292,-0.159592405,0.00180588663,0.00564107532,0.0325854532,1024,1024,23.1542969,1
432,0.296265125,-0.808753908,0.475469351,-0.0370194316,-0.0316950567,0.00532437488,0.0159073491,0.259116799,1024,1024,28.09375,1
433,-0.932900906,0.3272686,0.855775714,0.250143409,0.261578977,0.0114355683,0.0151789496,0.23593013,1024,1024,26.5185547,1
434,-0.728034079,-0.443317831,-0.81540525,-1.98675716,-1.96218514,0.0245720148,0.0199550968,0.407762855,1024,1024,27.2822266,1
435,0.992123723,-0.972198427,-0.356537044,-0.336611748,-0.330578208,0.00603353977,0.00923407823,0.0873146281,1024,1024,24.484375,1
436,0.543372273,-0.416939676,-0.730762243,-0.604329646,-0.566237926,0.0380917192,0.0225608759,0.521208942,1024,1024,28.2304688,1
437,0.197219372,0.884014964,1.09154665,2.17278099,2.17400074,0.00121974945,0.00551618868,0.00356011558,117,117,18.4444447,1
438,-0.760716319,-0.4821316,1.06374848,-0.179099441,-0.173873723,0.00522571802,0.0063865413,0.0417668223,1024,1024,23.4091797,1
439,0.867713213,1.04723918,-0.028709054,1.88624334,1.89542925,0.00918591022,0.0081895804,0.0686788857,1024,1024,23.4248047,1
440,0.743760347,0.439040542,-0.0592339039,1.12356699,1.10382974,0.0197372437,0.022075491,0.499023139,1024,1024,28.9267578,1
441,0.791757464,0.251003027,-1.09366059,-0.0509001017,-0.0556045249,0.00470442325,0.00347775267,0.00457182061,378,378,17.2857151,1
442,0.90060389,0.771831393,-0.490476072,1.18195915,1.1916945,0.00973534584,0.0167496502,0.287283987,1024,1024,27.5712891,1
443,0.180824399,-1.05950212,0.649114847,-0.229562879,-0.219347596,0.0102152824,0.00727020111,0.0537543744,1017,1017,23.2320557,1
444,0.0279102325,0.500574708,0.290037394,0.818522334,0.798445523,0.0200768113,0.0184355304,0.34802565,1024,1024,28.2519531,1
445,0.322095037,1.05057299,-0.613166094,0.759501934,0.769164026,0.00966209173,0.00796821434,0.0650162548,1024,1024,24.0673828,1
446,0.505337,-0.118362963,-0.586333573,-0.199359536,-0.215497479,0.0161379427,0.0240559336,0.592576444,1024,1024,29.0175781,1
447,-0.360031128,1.00624406,0.714076161,1.3602891,1.34568787,0.0146012306,0.0131345121,0.176655784,1024,1024,24.9472656,1
448,1.08483946,-0.669934332,-1.02714252,-0.612237394,-0.614940822,0.00270342827,0.00437422935,0.0120926127,632,632,20.1202526,1
449,-0.554272473,-0.677221894,0.861096501,-0.370397925,-0.371064782,0.000666856766,0.0151916863,0.236326218,1024,1024,27.3935547,1
450,-0.728950024,-0.955430269,-0.670069516,-2.35444975,-2.35460162,0.000151872635,0.0144093288,0.212611839,1024,1024,25.7441406,1
451,-0.266018212,-0.970989406,1.07951963,-0.157487988,-0.156888694,0.000599294901,0.00494125951,0.0150158675,615,615,21.2455292,1
452,-0.348856628,0.560535192,0.0992783308,0.310956895,0.333146185,0.0221892893,0.0184665062,0.349196136,1024,1024,28.7011719,1
453,0.96370542,-0.747488678,-0.152521074,0.0636956692,0.0573217571,0.0063739121,0.0144206872,0.21294716,1024,1024,26.5136719,1
454,0.154509783,-0.701345146,0.72897017,0.182134807,0,0,0,0,0,0,0,0
455,-0.375431478,-0.711794138,-0.647003591,-1.73422933,-1.76289725,0.0286679268,0.0222020149,0.504759729,1024,1024,28.7324219,1
456,-1.07344115,-0.701878965,-0.618188143,-2.3935082,-2.39084721,0.00266098976,0.00999570638,0.045960512,460,460,23.1152172,1
457,0.790612698,0.762742758,-0.503915727,1.04943967,1.04951274,7.30752945e-05,0.0177397467,0.322251409,1024,1024,26.7470703,1
458,-0.461137652,-0.24406898,0.265822649,-0.439383984,-0.438675225,0.000708758831,0.0131207565,0.176285937,1024,1024,25.6953125,1
459,0.883405924,-0.619888186,-0.168897271,0.0946204662,0.112907954,0.0182874873,0.0183078684,0.34322235,1024,1024,26.9179688,1
460,-0.823945463,-0.237496912,1.02237332,-0.0390690565,-0.0374859124,0.00158314407,0.0103148399,0.108949423,1024,1024,25.0966797,1
461,0.206021786,0.261634469,-1.07132435,-0.603668094,-0.604617298,0.000949203968,0.00758341746,0.0588884167,1024,1024,22.0449219,1
462,-0.459338009,-0.0349003077,-0.227006197,-0.721244514,-0.711381376,0.0098631382,0.0205513295,0.432493716,1024,1024,29.1748047,1
463,0.339379787,0.466724873,0.376634002,1.18273866,1.19870889,0.0159702301,0.0218561236,0.489154667,1024,1024,28.1962891,1
464,1.05469477,-0.0804697275,-0.0675696135,0.906655431,0.910942078,0.00428664684,0.00963553786,0.0950718299,1024,1024,23.4433594,1
465,0.436994791,-0.185372889,-0.557700872,-0.30607897,-0.291371614,0.0147073567,0.0225526895,0.52083075,1024,1024,29.2753906,1
466,0.907319665,0.450097799,-0.564777076,0.792640388,0.826347053,0.033706665,0.0161598008,0.267406493,1024,1024,26.4667969,1
467,-0.63352108,0.988468528,-0.126781404,0.228166044,0.200553864,0.0276121795,0.013261525,0.180088878,1024,1024,26.1552734,1
468,0.109812379,-0.754589915,0.708196878,0.063419342,0.0594040826,0.00401525944,0.010670037,0.116582081,1024,1024,26.9228516,1
469,0.309674144,0.274898291,-0.852445722,-0.267873287,-0.265092343,0.00278094411,0.0168655701,0.29127419,1024,1024,26.8320312,1
470,0.860381365,-0.662845135,-0.154886663,0.0426495671,0.0481691696,0.00551960245,0.0192123074,0.377971441,1024,1024,27.4511719,1
471,0.753292084,-0.381475806,-0.873944223,-0.502127945,-0.509296656,0.00716871023,0.0177242626,0.321689069,1024,1024,26.5986328,1
472,-0.929093122,0.396566391,0.354699135,-0.177827597,-0.170820639,0.00700695813,0.0175459161,0.315247834,1024,1024,28.0585938,1
473,0.954708219,-0.0175443888,-0.957961082,-0.0207972527,-0.0137325125,0.00706474017,0.0111214751,0.126655713,1024,1024,24.6064453,1
474,-0.573193431,-0.198857784,-0.796203732,-1.56825495,-1.56557333,0.00268161297,0.0211433042,0.457768232,1024,1024,28.1855469,1
475,-0.642880082,-0.0925366879,-0.954779446,-1.69019628,-1.67360818,0.0165880919,0.0162191577,0.269374549,1024,1024,26.7949219,1
476,-0.51418978,0.259716153,0.23083353,-0.0236400962,0.00445210282,0.0280921981,0.0219775997,0.49460721,1024,1024,29.2919922,1
477,-1.08319378,-0.582561731,-0.192736387,-1.8584919,-1.85808539,0.000406503677,0.00627417071,0.0403099842,1024,1024,20.8115234,1
478,-0.652394354,-0.852296472,0.363692641,-1.14099824,-1.13461506,0.00638318062,0.0176464971,0.318872452,1024,1024,27.6357422,1
479,0.939512849,0.719971776,-0.0506660938,1.60881853,1.55566943,0.0531491041,0.017381534,0.309368521,1024,1024,27.4560547,1
480,0.52561152,0.561310053,-0.280415297,0.806506276,0.77566272,0.0308435559,0.0185655393,0.352951556,1024,1024,29.3916016,1
481,0.790915847,0.836323619,0.375290871,2.00253034,2.01354718,0.0110168457,0.0184702761,0.34933874,1024,1024,27.6074219,1
482,0.826612234,1.05080378,0.0591911077,1.93660712,1.94611466,0.00950753689,0.00864301994,0.0764946416,1024,1024,23.9960938,1
483,-0.670249939,-0.573078275,0.141761303,-1.10156691,-1.13188124,0.0303143263,0.0205230601,0.431304663,1024,1024,29.2460938,1
484,0.0582354069,0.333161592,0.504059553,0.895456553,0.911497653,0.0160411,0.0149876019,0.230019286,1024,1024,26.7675781,1
485,0.912824512,-0.127065182,0.949587703,1.73534703,1.73933065,0.00398361683,0.0124859456,0.159640417,1024,1024,25.4589844,1
486,0.319117308,0.234342813,-0.867791057,-0.314330935,-0.326817989,0.0124870539,0.0167147405,0.286087722,1024,1024,27.4736328,1
487,1.09733951,0.858456492,0.0440200567,1.99981606,2.00368619,0.00387012959,0.00137926452,6.08758564e-05,32,32,13.875,1
488,0.102929473,-1.03148592,-1.08961272,-2.01816916,-2.01467586,0.00349330902,0.00535363378,0.00240755687,84,84,18.6071434,1
489,-0.668904185,0.228640914,0.388038397,-0.0522248745,-0.0740343258,0.0218094513,0.0225399844,0.520244122,1024,1024,28.4658203,1
490,0.307407141,0.972022653,-1.00400233,0.275427461,0.292252541,0.0168250799,0.00887477491,0.0806519017,1024,1024,23.8662109,1
491,0.313647151,0.683212399,-0.737754345,0.259105206,0.246798158,0.0123070478,0.016810745,0.28938356,1024,1024,27.9824219,1
492,-0.396044731,0.919523835,-0.391214669,0.132264435,0.144062281,0.0117978454,0.0132861584,0.180758536,1024,1024,26.6826172,1
493,-0.924721956,0.477779865,0.72707963,0.280137539,0.283204973,0.00306743383,0.0163987298,0.275372386,1024,1024,26.5068359,1
494,-0.993275523,-0.983975768,0.549116135,-1.42813516,-1.41974938,0.00838577747,0.00952565856,0.0929158852,1024,1024,24.0878906,1
495,-0.508223236,0.351564407,0.0991289616,-0.0575298667,-0.0283433218,0.0291865449,0.0219861586,0.494992584,1024,1024,28.4902344,1
496,-0.573892593,0.246406555,-0.236009359,-0.563495398,-0.562585294,0.000910103321,0.0220017154,0.495693326,1024,1024,29.1708984,1
497,-0.762359142,0.251999259,-0.57662034,-1.08698022,-1.11677372,0.0297935009,0.0206428934,0.436356127,1024,1024,28.0957031,1
498,-0.49856168,-0.49323374,0.860142469,-0.131652951,-0.14120619,0.00955323875,0.0146365752,0.219370827,1024,1024,26.9628906,1
499,0.62427938,0.196657181,1.04995143,1.87088799,1.86362982,0.0072581768,0.0098370295,0.0990895629,1024,1024,24.5302734,1
