point_index,x,y,z
1374,0.953333333,-0.366666667,-0.366666667
1375,1.1,-0.366666667,-0.366666667
1376,-1.1,-0.22,-0.366666667
1377,-0.953333333,-0.22,-0.366666667
1378,-0.806666667,-0.22,-0.366666667
1379,-0.66,-0.22,-0.366666667
1380,-0.513333333,-0.22,-0.366666667
1381,-0.366666667,-0.22,-0.366666667
1382,-0.22,-0.22,-0.366666667
1383,-0.0733333333,-0.22,-0.366666667
1384,0.0733333333,-0.22,-0.366666667
1385,0.22,-0.22,-0.366666667
1386,0.366666667,-0.22,-0.366666667
1387,0.513333333,-0.22,-0.366666667
1388,0.66,-0.22,-0.366666667
1389,0.806666667,-0.22,-0.366666667
1390,0.953333333,-0.22,-0.366666667
1391,1.1,-0.22,-0.366666667
1392,-1.1,-0.0733333333,-0.366666667
1393,-0.953333333,-0.0733333333,-0.366666667
1394,-0.806666667,-0.0733333333,-0.366666667
1395,-0.66,-0.0733333333,-0.366666667
1396,-0.513333333,-0.0733333333,-0.366666667
1397,-0.366666667,-0.0733333333,-0.366666667
1398,-0.22,-0.0733333333,-0.366666667
1399,-0.0733333333,-0.0733333333,-0.366666667
1400,0.0733333333,-0.0733333333,-0.366666667
1401,0.22,-0.0733333333,-0.366666667
1402,0.366666667,-0.0733333333,-0.366666667
1403,0.513333333,-0.0733333333,-0.366666667
1404,0.66,-0.0733333333,-0.366666667
1405,0.806666667,-0.0733333333,-0.366666667
1406,0.953333333,-0.0733333333,-0.366666667
1407,1.1,-0.0733333333,-0.366666667
1408,-1.1,0.0733333333,-0.366666667
1409,-0.953333333,0.0733333333,-0.366666667
1410,-0.806666667,0.0733333333,-0.366666667
1411,-0.66,0.0733333333,-0.366666667
1412,-0.513333333,0.0733333333,-0.366666667
1413,-0.366666667,0.0733333333,-0.366666667
1414,-0.22,0.0733333333,-0.366666667
1415,-0.0733333333,0.0733333333,-0.366666667
1416,0.0733333333,0.0733333333,-0.366666667
1417,0.22,0.0733333333,-0.366666667
1418,0.366666667,0.0733333333,-0.366666667
1419,0.513333333,0.0733333333,-0.366666667
1420,0.66,0.0733333333,-0.366666667
1421,0.806666667,0.0733333333,-0.366666667
1422,0.953333333,0.0733333333,-0.366666667
1423,1.1,0.0733333333,-0.366666667
1424,-1.1,0.22,-0.366666667
1425,-0.953333333,0.22,-0.366666667
1426,-0.806666667,0.22,-0.366666667
1427,-0.66,0.22,-0.366666667
1428,-0.513333333,0.22,-0.366666667
1429,-0.366666667,0.22,-0.366666667
1430,-0.22,0.22,-0.366666667
1431,-0.0733333333,0.22,-0.366666667
1432,0.0733333333,0.22,-0.366666667
1433,0.22,0.22,-0.366666667
1434,0.366666667,0.22,-0.366666667
1435,0.513333333,0.22,-0.366666667
1436,0.66,0.22,-0.366666667
1437,0.806666667,0.22,-0.366666667
1438,0.953333333,0.22,-0.366666667
1439,1.1,0.22,-0.366666667
1440,-1.1,0.366666667,-0.366666667
1441,-0.953333333,0.366666667,-0.366666667
1442,-0.806666667,0.366666667,-0.366666667
1443,-0.66,0.366666667,-0.366666667
1444,-0.513333333,0.366666667,-0.366666667
1445,-0.366666667,0.366666667,-0.366666667
1446,-0.22,0.366666667,-0.366666667
1447,-0.0733333333,0.366666667,-0.366666667
1448,0.0733333333,0.366666667,-0.366666667
1449,0.22,0.366666667,-0.366666667
1450,0.366666667,0.366666667,-0.366666667
1451,0.513333333,0.366666667,-0.366666667
1452,0.66,0.366666667,-0.366666667
1453,0.806666667,0.366666667,-0.366666667
1454,0.953333333,0.366666667,-0.366666667
1455,1.1,0.366666667,-0.366666667
1456,-1.1,0.513333333,-0.366666667
1457,-0.953333333,0.513333333,-0.366666667
1458,-0.806666667,0.513333333,-0.366666667
1459,-0.66,0.513333333,-0.366666667
1460,-0.513333333,0.513333333,-0.366666667
1461,-0.366666667,0.513333333,-0.366666667
1462,-0.22,0.513333333,-0.366666667
1463,-0.0733333333,0.513333333,-0.366666667
1464,0.0733333333,0.513333333,-0.366666667
1465,0.22,0.513333333,-0.366666667
1466,0.366666667,0.513333333,-0.366666667
1467,0.513333333,0.513333333,-0.366666667
1468,0.66,0.513333333,-0.366666667
1469,0.806666667,0.513333333,-0.366666667
1470,0.953333333,0.513333333,-0.366666667
1471,1.1,0.513333333,-0.366666667
1472,-1.1,0.66,-0.366666667
1473,-0.953333333,0.66,-0.366666667
1474,-0.806666667,0.66,-0.366666667
1475,-0.66,0.66,-0.366666667
1476,-0.513333333,0.66,-0.366666667
1477,-0.366666667,0.66,-0.366666667
1478,-0.22,0.66,-0.366666667
1479,-0.0733333333,0.66,-0.366666667
1480,0.0733333333,0.66,-0.366666667
1481,0.22,0.66,-0.366666667
1482,0.366666667,0.66,-0.366666667
1483,0.513333333,0.66,-0.366666667
1484,0.66,0.66,-0.366666667
1485,0.806666667,0.66,-0.366666667
1486,0.953333333,0.66,-0.366666667
1487,1.1,0.66,-0.366666667
1488,-1.1,0.806666667,-0.366666667
1489,-0.953333333,0.806666667,-0.366666667
1490,-0.806666667,0.806666667,-0.366666667
1491,-0.66,0.806666667,-0.366666667
1492,-0.513333333,0.806666667,-0.366666667
1493,-0.366666667,0.806666667,-0.366666667
1494,-0.22,0.806666667,-0.366666667
1495,-0.0733333333,0.806666667,-0.366666667
1496,0.0733333333,0.806666667,-0.366666667
1497,0.22,0.806666667,-0.366666667
1498,0.366666667,0.806666667,-0.366666667
1499,0.513333333,0.806666667,-0.366666667
1500,0.66,0.806666667,-0.366666667
1501,0.806666667,0.806666667,-0.366666667
1502,0.953333333,0.806666667,-0.366666667
1503,1.1,0.806666667,-0.366666667
1504,-1.1,0.953333333,-0.366666667
1505,-0.953333333,0.953333333,-0.366666667
1506,-0.806666667,0.953333333,-0.366666667
1507,-0.66,0.953333333,-0.366666667
1508,-0.513333333,0.953333333,-0.366666667
1509,-0.366666667,0.953333333,-0.366666667
1510,-0.22,0.953333333,-0.366666667
1511,-0.0733333333,0.953333333,-0.366666667
1512,0.0733333333,0.953333333,-0.366666667
1513,0.22,0.953333333,-0.366666667
1514,0.366666667,0.953333333,-0.366666667
1515,0.513333333,0.953333333,-0.366666667
1516,0.66,0.953333333,-0.366666667
1517,0.806666667,0.953333333,-0.366666667
1518,0.953333333,0.953333333,-0.366666667
1519,1.1,0.953333333,-0.366666667
1520,-1.1,1.1,-0.366666667
1521,-0.953333333,1.1,-0.366666667
1522,-0.806666667,1.1,-0.366666667
1523,-0.66,1.1,-0.366666667
1524,-0.513333333,1.1,-0.366666667
1525,-0.366666667,1.1,-0.366666667
1526,-0.22,1.1,-0.366666667
1527,-0.0733333333,1.1,-0.366666667
1528,0.0733333333,1.1,-0.366666667
1529,0.22,1.1,-0.366666667
1530,0.366666667,1.1,-0.366666667
1531,0.513333333,1.1,-0.366666667
1532,0.66,1.1,-0.366666667
1533,0.806666667,1.1,-0.366666667
1534,0.953333333,1.1,-0.366666667
1535,1.1,1.1,-0.366666667
1536,-1.1,-1.1,-0.22
1537,-0.953333333,-1.1,-0.22
1538,-0.806666667,-1.1,-0.22
1539,-0.66,-1.1,-0.22
1540,-0.513333333,-1.1,-0.22
1541,-0.366666667,-1.1,-0.22
1542,-0.22,-1.1,-0.22
1543,-0.0733333333,-1.1,-0.22
1544,0.0733333333,-1.1,-0.22
1545,0.22,-1.1,-0.22
1546,0.366666667,-1.1,-0.22
1547,0.513333333,-1.1,-0.22
1548,0.66,-1.1,-0.22
1549,0.806666667,-1.1,-0.22
1550,0.953333333,-1.1,-0.22
1551,1.1,-1.1,-0.22
1552,-1.1,-0.953333333,-0.22
1553,-0.953333333,-0.953333333,-0.22
1554,-0.806666667,-0.953333333,-0.22
1555,-0.66,-0.953333333,-0.22
1556,-0.513333333,-0.953333333,-0.22
1557,-0.366666667,-0.953333333,-0.22
1558,-0.22,-0.953333333,-0.22
1559,-0.0733333333,-0.953333333,-0.22
1560,0.0733333333,-0.953333333,-0.22
1561,0.22,-0.953333333,-0.22
1562,0.366666667,-0.953333333,-0.22
1563,0.513333333,-0.953333333,-0.22
1564,0.66,-0.953333333,-0.22
1565,0.806666667,-0.953333333,-0.22
1566,0.953333333,-0.953333333,-0.22
1567,1.1,-0.953333333,-0.22
1568,-1.1,-0.806666667,-0.22
1569,-0.953333333,-0.806666667,-0.22
1570,-0.806666667,-0.806666667,-0.22
1571,-0.66,-0.806666667,-0.22
1572,-0.513333333,-0.806666667,-0.22
1573,-0.366666667,-0.806666667,-0.22
1574,-0.22,-0.806666667,-0.22
1575,-0.0733333333,-0.806666667,-0.22
1576,0.0733333333,-0.806666667,-0.22
1577,0.22,-0.806666667,-0.22
1578,0.366666667,-0.806666667,-0.22
1579,0.513333333,-0.806666667,-0.22
1580,0.66,-0.806666667,-0.22
1581,0.806666667,-0.806666667,-0.22
1582,0.953333333,-0.806666667,-0.22
1583,1.1,-0.806666667,-0.22
1584,-1.1,-0.66,-0.22
1585,-0.953333333,-0.66,-0.22
1586,-0.806666667,-0.66,-0.22
1587,-0.66,-0.66,-0.22
1588,-0.513333333,-0.66,-0.22
1589,-0.366666667,-0.66,-0.22
1590,-0.22,-0.66,-0.22
1591,-0.0733333333,-0.66,-0.22
1592,0.0733333333,-0.66,-0.22
1593,0.22,-0.66,-0.22
1594,0.366666667,-0.66,-0.22
1595,0.513333333,-0.66,-0.22
1596,0.66,-0.66,-0.22
1597,0.806666667,-0.66,-0.22
1598,0.953333333,-0.66,-0.22
1599,1.1,-0.66,-0.22
1600,-1.1,-0.513333333,-0.22
1601,-0.953333333,-0.513333333,-0.22
1602,-0.806666667,-0.513333333,-0.22
1603,-0.66,-0.513333333,-0.22
1604,-0.513333333,-0.513333333,-0.22
1605,-0.366666667,-0.513333333,-0.22
1606,-0.22,-0.513333333,-0.22
1607,-0.0733333333,-0.513333333,-0.22
1608,0.0733333333,-0.513333333,-0.22
1609,0.22,-0.513333333,-0.22
1610,0.366666667,-0.513333333,-0.22
1611,0.513333333,-0.513333333,-0.22
1612,0.66,-0.513333333,-0.22
1613,0.806666667,-0.513333333,-0.22
1614,0.953333333,-0.513333333,-0.22
1615,1.1,-0.513333333,-0.22
1616,-1.1,-0.366666667,-0.22
1617,-0.953333333,-0.366666667,-0.22
1618,-0.806666667,-0.366666667,-0.22
1619,-0.66,-0.366666667,-0.22
1620,-0.513333333,-0.366666667,-0.22
1621,-0.366666667,-0.366666667,-0.22
1622,-0.22,-0.366666667,-0.22
1623,-0.0733333333,-0.366666667,-0.22
1624,0.0733333333,-0.366666667,-0.22
1625,0.22,-0.366666667,-0.22
1626,0.366666667,-0.366666667,-0.22
1627,0.513333333,-0.366666667,-0.22
1628,0.66,-0.366666667,-0.22
1629,0.806666667,-0.366666667,-0.22
1630,0.953333333,-0.366666667,-0.22
1631,1.1,-0.366666667,-0.22
1632,-1.1,-0.22,-0.22
1633,-0.953333333,-0.22,-0.22
1634,-0.806666667,-0.22,-0.22
1635,-0.66,-0.22,-0.22
1636,-0.513333333,-0.22,-0.22
1637,-0.366666667,-0.22,-0.22
1638,-0.22,-0.22,-0.22
1639,-0.0733333333,-0.22,-0.22
1640,0.0733333333,-0.22,-0.22
1641,0.22,-0.22,-0.22
1642,0.366666667,-0.22,-0.22
1643,0.513333333,-0.22,-0.22
1644,0.66,-0.22,-0.22
1645,0.806666667,-0.22,-0.22
1646,0.953333333,-0.22,-0.22
1647,1.1,-0.22,-0.22
1648,-1.1,-0.0733333333,-0.22
1649,-0.953333333,-0.0733333333,-0.22
1650,-0.806666667,-0.0733333333,-0.22
1651,-0.66,-0.0733333333,-0.22
1652,-0.513333333,-0.0733333333,-0.22
1653,-0.366666667,-0.0733333333,-0.22
1654,-0.22,-0.0733333333,-0.22
1655,-0.0733333333,-0.0733333333,-0.22
1656,0.0733333333,-0.0733333333,-0.22
1657,0.22,-0.0733333333,-0.22
1658,0.366666667,-0.0733333333,-0.22
1659,0.513333333,-0.0733333333,-0.22
1660,0.66,-0.0733333333,-0.22
1661,0.806666667,-0.0733333333,-0.22
1662,0.953333333,-0.0733333333,-0.22
1663,1.1,-0.0733333333,-0.22
1664,-1.1,0.0733333333,-0.22
1665,-0.953333333,0.0733333333,-0.22
1666,-0.806666667,0.0733333333,-0.22
1667,-0.66,0.0733333333,-0.22
1668,-0.513333333,0.0733333333,-0.22
1669,-0.366666667,0.0733333333,-0.22
1670,-0.22,0.0733333333,-0.22
1671,-0.0733333333,0.0733333333,-0.22
1672,0.0733333333,0.0733333333,-0.22
1673,0.22,0.0733333333,-0.22
1674,0.366666667,0.0733333333,-0.22
1675,0.513333333,0.0733333333,-0.22
1676,0.66,0.0733333333,-0.22
1677,0.806666667,0.0733333333,-0.22
1678,0.953333333,0.0733333333,-0.22
1679,1.1,0.0733333333,-0.22
1680,-1.1,0.22,-0.22
1681,-0.953333333,0.22,-0.22
1682,-0.806666667,0.22,-0.22
1683,-0.66,0.22,-0.22
1684,-0.513333333,0.22,-0.22
1685,-0.366666667,0.22,-0.22
1686,-0.22,0.22,-0.22
1687,-0.0733333333,0.22,-0.22
1688,0.0733333333,0.22,-0.22
1689,0.22,0.22,-0.22
1690,0.366666667,0.22,-0.22
1691,0.513333333,0.22,-0.22
1692,0.66,0.22,-0.22
1693,0.806666667,0.22,-0.22
1694,0.953333333,0.22,-0.22
1695,1.1,0.22,-0.22
1696,-1.1,0.366666667,-0.22
1697,-0.953333333,0.366666667,-0.22
1698,-0.806666667,0.366666667,-0.22
1699,-0.66,0.366666667,-0.22
1700,-0.513333333,0.366666667,-0.22
1701,-0.366666667,0.366666667,-0.22
1702,-0.22,0.366666667,-0.22
1703,-0.0733333333,0.366666667,-0.22
1704,0.0733333333,0.366666667,-0.22
1705,0.22,0.366666667,-0.22
1706,0.366666667,0.366666667,-0.22
1707,0.513333333,0.366666667,-0.22
1708,0.66,0.366666667,-0.22
1709,0.806666667,0.366666667,-0.22
1710,0.953333333,0.366666667,-0.22
1711,1.1,0.366666667,-0.22
1712,-1.1,0.513333333,-0.22
1713,-0.953333333,0.513333333,-0.22
1714,-0.806666667,0.513333333,-0.22
1715,-0.66,0.513333333,-0.22
1716,-0.513333333,0.513333333,-0.22
1717,-0.366666667,0.513333333,-0.22
1718,-0.22,0.513333333,-0.22
1719,-0.0733333333,0.513333333,-0.22
1720,0.0733333333,0.513333333,-0.22
1721,0.22,0.513333333,-0.22
1722,0.366666667,0.513333333,-0.22
1723,0.513333333,0.513333333,-0.22
1724,0.66,0.513333333,-0.22
1725,0.806666667,0.513333333,-0.22
1726,0.953333333,0.513333333,-0.22
1727,1.1,0.513333333,-0.22
1728,-1.1,0.66,-0.22
1729,-0.953333333,0.66,-0.22
1730,-0.806666667,0.66,-0.22
1731,-0.66,0.66,-0.22
1732,-0.513333333,0.66,-0.22
1733,-0.366666667,0.66,-0.22
1734,-0.22,0.66,-0.22
1735,-0.0733333333,0.66,-0.22
1736,0.0733333333,0.66,-0.22
1737,0.22,0.66,-0.22
1738,0.366666667,0.66,-0.22
1739,0.513333333,0.66,-0.22
1740,0.66,0.66,-0.22
1741,0.806666667,0.66,-0.22
1742,0.953333333,0.66,-0.22
1743,1.1,0.66,-0.22
1744,-1.1,0.806666667,-0.22
1745,-0.953333333,0.806666667,-0.22
1746,-0.806666667,0.806666667,-0.22
1747,-0.66,0.806666667,-0.22
1748,-0.513333333,0.806666667,-0.22
1749,-0.366666667,0.806666667,-0.22
1750,-0.22,0.806666667,-0.22
1751,-0.0733333333,0.806666667,-0.22
1752,0.0733333333,0.806666667,-0.22
1753,0.22,0.806666667,-0.22
1754,0.366666667,0.806666667,-0.22
1755,0.513333333,0.806666667,-0.22
1756,0.66,0.806666667,-0.22
1757,0.806666667,0.806666667,-0.22
1758,0.953333333,0.806666667,-0.22
1759,1.1,0.806666667,-0.22
1760,-1.1,0.953333333,-0.22
1761,-0.953333333,0.953333333,-0.22
1762,-0.806666667,0.953333333,-0.22
1763,-0.66,0.953333333,-0.22
1764,-0.513333333,0.953333333,-0.22
1765,-0.366666667,0.953333333,-0.22
1766,-0.22,0.953333333,-0.22
1767,-0.0733333333,0.953333333,-0.22
1768,0.0733333333,0.953333333,-0.22
1769,0.22,0.953333333,-0.22
1770,0.366666667,0.953333333,-0.22
1771,0.513333333,0.953333333,-0.22
1772,0.66,0.953333333,-0.22
1773,0.806666667,0.953333333,-0.22
1774,0.953333333,0.953333333,-0.22
1775,1.1,0.953333333,-0.22
1776,-1.1,1.1,-0.22
1777,-0.953333333,1.1,-0.22
1778,-0.806666667,1.1,-0.22
1779,-0.66,1.1,-0.22
1780,-0.513333333,1.1,-0.22
1781,-0.366666667,1.1,-0.22
1782,-0.22,1.1,-0.22
1783,-0.0733333333,1.1,-0.22
1784,0.0733333333,1.1,-0.22
1785,0.22,1.1,-0.22
1786,0.366666667,1.1,-0.22
1787,0.513333333,1.1,-0.22
1788,0.66,1.1,-0.22
1789,0.806666667,1.1,-0.22
1790,0.953333333,1.1,-0.22
1791,1.1,1.1,-0.22
1792,-1.1,-1.1,-0.0733333333
1793,-0.953333333,-1.1,-0.0733333333
1794,-0.806666667,-1.1,-0.0733333333
1795,-0.66,-1.1,-0.0733333333
1796,-0.513333333,-1.1,-0.0733333333
1797,-0.366666667,-1.1,-0.0733333333
1798,-0.22,-1.1,-0.0733333333
1799,-0.0733333333,-1.1,-0.0733333333
1800,0.0733333333,-1.1,-0.0733333333
1801,0.22,-1.1,-0.0733333333
1802,0.366666667,-1.1,-0.0733333333
1803,0.513333333,-1.1,-0.0733333333
1804,0.66,-1.1,-0.0733333333
1805,0.806666667,-1.1,-0.0733333333
1806,0.953333333,-1.1,-0.0733333333
1807,1.1,-1.1,-0.0733333333
1808,-1.1,-0.953333333,-0.0733333333
1809,-0.953333333,-0.953333333,-0.0733333333
1810,-0.806666667,-0.953333333,-0.0733333333
1811,-0.66,-0.953333333,-0.0733333333
1812,-0.513333333,-0.953333333,-0.0733333333
1813,-0.366666667,-0.953333333,-0.0733333333
1814,-0.22,-0.953333333,-0.0733333333
1815,-0.0733333333,-0.953333333,-0.0733333333
1816,0.0733333333,-0.953333333,-0.0733333333
1817,0.22,-0.953333333,-0.0733333333
1818,0.366666667,-0.953333333,-0.0733333333
1819,0.513333333,-0.953333333,-0.0733333333
1820,0.66,-0.953333333,-0.0733333333
1821,0.806666667,-0.953333333,-0.0733333333
1822,0.953333333,-0.953333333,-0.0733333333
1823,1.1,-0.953333333,-0.0733333333
1824,-1.1,-0.806666667,-0.0733333333
1825,-0.953333333,-0.806666667,-0.0733333333
1826,-0.806666667,-0.806666667,-0.0733333333
1827,-0.66,-0.806666667,-0.0733333333
1828,-0.513333333,-0.806666667,-0.0733333333
1829,-0.366666667,-0.806666667,-0.0733333333
1830,-0.22,-0.806666667,-0.0733333333
1831,-0.0733333333,-0.806666667,-0.0733333333
1832,0.0733333333,-0.806666667,-0.0733333333
1833,0.22,-0.806666667,-0.0733333333
1834,0.366666667,-0.806666667,-0.0733333333
1835,0.513333333,-0.806666667,-0.0733333333
1836,0.66,-0.806666667,-0.0733333333
1837,0.806666667,-0.806666667,-0.0733333333
1838,0.953333333,-0.806666667,-0.0733333333
1839,1.1,-0.806666667,-0.0733333333
1840,-1.1,-0.66,-0.0733333333
1841,-0.953333333,-0.66,-0.0733333333
1842,-0.806666667,-0.66,-0.0733333333
1843,-0.66,-0.66,-0.0733333333
1844,-0.513333333,-0.66,-0.0733333333
1845,-0.366666667,-0.66,-0.0733333333
1846,-0.22,-0.66,-0.0733333333
1847,-0.0733333333,-0.66,-0.0733333333
1848,0.0733333333,-0.66,-0.0733333333
1849,0.22,-0.66,-0.0733333333
1850,0.366666667,-0.66,-0.0733333333
1851,0.513333333,-0.66,-0.0733333333
1852,0.66,-0.66,-0.0733333333
1853,0.806666667,-0.66,-0.0733333333
1854,0.953333333,-0.66,-0.0733333333
1855,1.1,-0.66,-0.0733333333
1856,-1.1,-0.513333333,-0.0733333333
1857,-0.953333333,-0.513333333,-0.0733333333
1858,-0.806666667,-0.513333333,-0.0733333333
1859,-0.66,-0.513333333,-0.0733333333
1860,-0.513333333,-0.513333333,-0.0733333333
1861,-0.366666667,-0.513333333,-0.0733333333
1862,-0.22,-0.513333333,-0.0733333333
1863,-0.0733333333,-0.513333333,-0.0733333333
1864,0.0733333333,-0.513333333,-0.0733333333
1865,0.22,-0.513333333,-0.0733333333
1866,0.366666667,-0.513333333,-0.0733333333
1867,0.513333333,-0.513333333,-0.0733333333
1868,0.66,-0.513333333,-0.0733333333
1869,0.806666667,-0.513333333,-0.0733333333
1870,0.953333333,-0.513333333,-0.0733333333
1871,1.1,-0.513333333,-0.0733333333
1872,-1.1,-0.366666667,-0.0733333333
1873,-0.953333333,-0.366666667,-0.0733333333
1874,-0.806666667,-0.366666667,-0.0733333333
1875,-0.66,-0.366666667,-0.0733333333
1876,-0.513333333,-0.366666667,-0.0733333333
1877,-0.366666667,-0.366666667,-0.0733333333
1878,-0.22,-0.366666667,-0.0733333333
1879,-0.0733333333,-0.366666667,-0.0733333333
1880,0.0733333333,-0.366666667,-0.0733333333
1881,0.22,-0.366666667,-0.0733333333
1882,0.366666667,-0.366666667,-0.0733333333
1883,0.513333333,-0.366666667,-0.0733333333
1884,0.66,-0.366666667,-0.0733333333
1885,0.806666667,-0.366666667,-0.0733333333
1886,0.953333333,-0.366666667,-0.0733333333
1887,1.1,-0.366666667,-0.0733333333
1888,-1.1,-0.22,-0.0733333333
1889,-0.953333333,-0.22,-0.0733333333
1890,-0.806666667,-0.22,-0.0733333333
1891,-0.66,-0.22,-0.0733333333
1892,-0.513333333,-0.22,-0.0733333333
1893,-0.366666667,-0.22,-0.0733333333
1894,-0.22,-0.22,-0.0733333333
1895,-0.0733333333,-0.22,-0.0733333333
1896,0.0733333333,-0.22,-0.0733333333
1897,0.22,-0.22,-0.0733333333
1898,0.366666667,-0.22,-0.0733333333
1899,0.513333333,-0.22,-0.0733333333
1900,0.66,-0.22,-0.0733333333
1901,0.806666667,-0.22,-0.0733333333
1902,0.953333333,-0.22,-0.0733333333
1903,1.1,-0.22,-0.0733333333
1904,-1.1,-0.0733333333,-0.0733333333
1905,-0.953333333,-0.0733333333,-0.0733333333
1906,-0.806666667,-0.0733333333,-0.0733333333
1907,-0.66,-0.0733333333,-0.0733333333
1908,-0.513333333,-0.0733333333,-0.0733333333
1909,-0.366666667,-0.0733333333,-0.0733333333
1910,-0.22,-0.0733333333,-0.0733333333
1911,-0.0733333333,-0.0733333333,-0.0733333333
1912,0.0733333333,-0.0733333333,-0.0733333333
1913,0.22,-0.0733333333,-0.0733333333
1914,0.366666667,-0.0733333333,-0.0733333333
1915,0.513333333,-0.0733333333,-0.0733333333
1916,0.66,-0.0733333333,-0.0733333333
1917,0.806666667,-0.0733333333,-0.0733333333
1918,0.953333333,-0.0733333333,-0.0733333333
1919,1.1,-0.0733333333,-0.0733333333
1920,-1.1,0.0733333333,-0.0733333333
1921,-0.953333333,0.0733333333,-0.0733333333
1922,-0.806666667,0.0733333333,-0.0733333333
1923,-0.66,0.0733333333,-0.0733333333
1924,-0.513333333,0.0733333333,-0.0733333333
1925,-0.366666667,0.0733333333,-0.0733333333
1926,-0.22,0.0733333333,-0.0733333333
1927,-0.0733333333,0.0733333333,-0.0733333333
1928,0.0733333333,0.0733333333,-0.0733333333
1929,0.22,0.0733333333,-0.0733333333
1930,0.366666667,0.0733333333,-0.0733333333
1931,0.513333333,0.0733333333,-0.0733333333
1932,0.66,0.0733333333,-0.0733333333
1933,0.806666667,0.0733333333,-0.0733333333
1934,0.953333333,0.0733333333,-0.0733333333
1935,1.1,0.0733333333,-0.0733333333
1936,-1.1,0.22,-0.0733333333
1937,-0.953333333,0.22,-0.0733333333
1938,-0.806666667,0.22,-0.0733333333
1939,-0.66,0.22,-0.0733333333
1940,-0.513333333,0.22,-0.0733333333
1941,-0.366666667,0.22,-0.0733333333
1942,-0.22,0.22,-0.0733333333
1943,-0.0733333333,0.22,-0.0733333333
1944,0.0733333333,0.22,-0.0733333333
1945,0.22,0.22,-0.0733333333
1946,0.366666667,0.22,-0.0733333333
1947,0.513333333,0.22,-0.0733333333
1948,0.66,0.22,-0.0733333333
1949,0.806666667,0.22,-0.0733333333
1950,0.953333333,0.22,-0.0733333333
1951,1.1,0.22,-0.0733333333
1952,-1.1,0.366666667,-0.0733333333
1953,-0.953333333,0.366666667,-0.0733333333
1954,-0.806666667,0.366666667,-0.0733333333
1955,-0.66,0.366666667,-0.0733333333
1956,-0.513333333,0.366666667,-0.0733333333
1957,-0.366666667,0.366666667,-0.0733333333
1958,-0.22,0.366666667,-0.0733333333
1959,-0.0733333333,0.366666667,-0.0733333333
1960,0.0733333333,0.366666667,-0.0733333333
1961,0.22,0.366666667,-0.0733333333
1962,0.366666667,0.366666667,-0.0733333333
1963,0.513333333,0.366666667,-0.0733333333
1964,0.66,0.366666667,-0.0733333333
1965,0.806666667,0.366666667,-0.0733333333
1966,0.953333333,0.366666667,-0.0733333333
1967,1.1,0.366666667,-0.0733333333
1968,-1.1,0.513333333,-0.0733333333
1969,-0.953333333,0.513333333,-0.0733333333
1970,-0.806666667,0.513333333,-0.0733333333
1971,-0.66,0.513333333,-0.0733333333
1972,-0.513333333,0.513333333,-0.0733333333
1973,-0.366666667,0.513333333,-0.0733333333
1974,-0.22,0.513333333,-0.0733333333
1975,-0.0733333333,0.513333333,-0.0733333333
1976,0.0733333333,0.513333333,-0.0733333333
1977,0.22,0.513333333,-0.0733333333
1978,0.366666667,0.513333333,-0.0733333333
1979,0.513333333,0.513333333,-0.0733333333
1980,0.66,0.513333333,-0.0733333333
1981,0.806666667,0.513333333,-0.0733333333
1982,0.953333333,0.513333333,-0.0733333333
1983,1.1,0.513333333,-0.0733333333
1984,-1.1,0.66,-0.0733333333
1985,-0.953333333,0.66,-0.0733333333
1986,-0.806666667,0.66,-0.0733333333
1987,-0.66,0.66,-0.0733333333
1988,-0.513333333,0.66,-0.0733333333
1989,-0.366666667,0.66,-0.0733333333
1990,-0.22,0.66,-0.0733333333
1991,-0.0733333333,0.66,-0.0733333333
1992,0.0733333333,0.66,-0.0733333333
1993,0.22,0.66,-0.0733333333
1994,0.366666667,0.66,-0.0733333333
1995,0.513333333,0.66,-0.0733333333
1996,0.66,0.66,-0.0733333333
1997,0.806666667,0.66,-0.0733333333
1998,0.953333333,0.66,-0.0733333333
1999,1.1,0.66,-0.0733333333
2000,-1.1,0.806666667,-0.0733333333
2001,-0.953333333,0.806666667,-0.0733333333
2002,-0.806666667,0.806666667,-0.0733333333
2003,-0.66,0.806666667,-0.0733333333
2004,-0.513333333,0.806666667,-0.0733333333
2005,-0.366666667,0.806666667,-0.0733333333
2006,-0.22,0.806666667,-0.0733333333
2007,-0.0733333333,0.806666667,-0.0733333333
2008,0.0733333333,0.806666667,-0.0733333333
2009,0.22,0.806666667,-0.0733333333
2010,0.366666667,0.806666667,-0.0733333333
2011,0.513333333,0.806666667,-0.0733333333
2012,0.66,0.806666667,-0.0733333333
2013,0.806666667,0.806666667,-0.0733333333
2014,0.953333333,0.806666667,-0.0733333333
2015,1.1,0.806666667,-0.0733333333
2016,-1.1,0.953333333,-0.0733333333
2017,-0.953333333,0.953333333,-0.0733333333
2018,-0.806666667,0.953333333,-0.0733333333
2019,-0.66,0.953333333,-0.0733333333
2020,-0.513333333,0.953333333,-0.0733333333
2021,-0.366666667,0.953333333,-0.0733333333
2022,-0.22,0.953333333,-0.0733333333
2023,-0.0733333333,0.953333333,-0.0733333333
2024,0.0733333333,0.953333333,-0.0733333333
2025,0.22,0.953333333,-0.0733333333
2026,0.366666667,0.953333333,-0.0733333333
2027,0.513333333,0.953333333,-0.0733333333
2028,0.66,0.953333333,-0.0733333333
2029,0.806666667,0.953333333,-0.0733333333
