point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
60,0.469190598,-0.126086712,0.800527692,1.14363158,1.14998233,0.00635075569,0.0143996663,0.21232681,1024,1024,26.9804688,1
61,-0.297594905,0.051561594,-0.821055233,-1.0670886,-1.08327186,0.0161832571,0.0190430135,0.371339649,1024,1024,28.1748047,1
62,0.140025616,-0.972567677,-0.652026534,-1.4845686,-1.48329401,0.00127458572,0.0161490086,0.267049462,1024,1024,25.6923828,1
63,-0.541862845,0.0961521864,0.581981778,0.136271119,0.141590163,0.00531904399,0.019580368,0.392592192,1024,1024,27.3886719,1
64,-0.101031363,-0.51885581,0.578457355,-0.0414298177,-0.0484703854,0.0070405677,0.0110133002,0.0533688217,440,440,22.9159088,1
65,0.544509292,-0.889338017,0.811546445,0.46671772,0.436730683,0.0299870372,0.0143189086,0.209951892,1024,1024,25.5126953,1
66,-0.88929528,-0.426155925,-0.0757796764,-1.39123082,-1.41248143,0.0212506056,0.0191722885,0.376398504,1024,1024,27.7041016,1
67,-0.79545939,-0.5088377,-0.33570087,-1.63999796,-1.64293134,0.00293338299,0.0210398119,0.453297824,1024,1024,28.1660156,1
68,0.2764678,-0.646702111,-0.849724352,-1.21995866,-1.23077011,0.0108114481,0.019116886,0.374226242,1024,1024,27.4443359,1
69,0.306999326,-0.858022392,0.546308637,-0.00471442938,-0.0165197384,0.011805309,0.0149172377,0.227864563,1024,1024,26.5576172,1
70,-0.773711979,-0.690497875,0.609671474,-0.854538321,-0.860169172,0.00563085079,0.0187494438,0.359978646,1024,1024,26.6855469,1
71,-0.91904819,0.914126754,-0.488015413,-0.49293685,-0.488766283,0.0041705668,0.013477427,0.186000422,1024,1024,25.2802734,1
72,0.415825963,0.106725931,-0.0197017193,0.502850175,0.493143648,0.00970652699,0.0170034822,0.296057224,1024,1024,28.0078125,1
73,-1.06161022,-0.854856014,-0.764674783,-2.6811409,-2.6801393,0.00100159645,0.00956326723,0.0590806268,646,646,22.6160984,1
74,-0.523248911,-0.719606996,0.200335503,-1.0425204,-1.0653187,0.0227982998,0.0183884259,0.346249431,1024,1024,28.5478516,1
75,0.596065164,-0.842035294,-0.201671481,-0.447641611,-0.438982666,0.00865894556,0.0201185886,0.414471805,1024,1024,28.0400391,1
76,0.883281708,0.258769393,0.636658311,1.77870941,1.77284002,0.00586938858,0.0185855366,0.353712291,1024,1024,27.0664062,1
77,0.557620525,0.471608281,-0.385324717,0.64390409,0.631797731,0.012106359,0.0192459896,0.379297912,1024,1024,28.0898438,1
78,-0.86018461,-0.930233717,0.991272569,-0.799145818,-0.804656804,0.00551098585,0.00891722925,0.0814253911,1024,1024,24.1992188,1
79,0.644529343,0.408455253,0.280188441,1.33317304,1.35080004,0.0176270008,0.0227649733,0.530681908,1024,1024,27.6855469,1
80,0.81019628,1.05112636,0.767865539,2.62918806,2.61983109,0.00935697556,0.00887112878,0.0738177225,938,938,22.860342,1
81,0.282041907,0.24004662,-0.747739911,-0.225651383,-0.201625749,0.0240256339,0.0162449107,0.270230651,1024,1024,28.3701172,1
82,0.131127,0.530791044,-0.288022697,0.373895347,0,0,0,0,0,0,0,0
83,-0.359587789,-0.52632761,0.0671736002,-0.818741798,0,0,0,0,0,0,0,0
84,-0.0919213295,0.200348854,0.288678169,0.397105694,0,0,0,0,0,0,0,0
85,0.341256022,-0.673308969,-0.778810322,-1.11086321,-1.10189438,0.00896883011,0.0221177693,0.500936389,1024,1024,27.5693359,1
86,0.536609173,-0.652173519,-0.305491328,-0.421055675,-0.437312156,0.0162564814,0.0224176627,0.514612794,1024,1024,29.5517578,1
87,-0.262586296,-0.324333668,0.652517915,0.0655979514,0,0,0,0,0,0,0,0
88,0.279939651,-0.414243758,-0.972864151,-1.1071682,-1.11299908,0.00583088398,0.0156694762,0.251425296,1024,1024,26.2558594,1
89,0.438788414,-0.529421329,0.51005888,0.419425964,0.434716076,0.0152901113,0.0174429882,0.311560035,1024,1024,28.5,1
90,-0.390252352,-0.805802286,0.165399551,-1.03065515,-1.02554464,0.00511050224,0.015919067,0.259498686,1024,1024,29.3046875,1
91,-0.0135396719,0.109569788,-0.922604322,-0.826574206,-0.843667686,0.0170934796,0.0160383582,0.263402432,1024,1024,26.8603516,1
92,0.786997437,-0.902882576,1.04678547,0.930900335,0.934936404,0.00403606892,0.0126797818,0.060130544,374,374,23.1631012,1
93,-0.679153979,-0.548506439,-0.661735177,-1.88939559,-1.88830435,0.00109124184,0.0226933192,0.527346432,1024,1024,27.5253906,1
94,0.160917282,0.320904493,-0.677364707,-0.195542932,-0.201258525,0.0057155937,0.00769644091,0.0606568456,1024,1024,22.2646484,1
95,-0.883914053,0.2085917,-0.814254045,-1.48957634,-1.51343632,0.0238599777,0.0162520278,0.27046746,1024,1024,26.140625,1
96,-0.00380480289,1.08136499,-0.40979141,0.667768776,0.67834729,0.0105785131,0.0093606459,0.0150709311,172,172,20.6220932,1
97,0.12891221,0.798784614,-0.21901226,0.708684564,0,0,0,0,0,0,0,0
98,0.0227268934,-0.0625385046,-0.203869462,-0.243681073,0,0,0,0,0,0,0,0
99,-0.908814549,0.686210632,-0.341944337,-0.564548254,-0.583475709,0.0189274549,0.0162783694,0.27134493,1024,1024,26.6523438,1
100,0.667140126,0.354666591,0.94316256,1.96496928,1.95473826,0.0102310181,0.0158860423,0.25842315,1024,1024,26.9667969,1
101,-0.0998547077,-0.0515896082,-0.228597581,-0.380041897,-0.385535985,0.00549408793,0.00800727401,0.0656552315,1024,1024,22.5986328,1
102,-0.782489657,0.161952376,-0.157038808,-0.777576089,-0.799638927,0.0220628381,0.0217891503,0.4861615,1024,1024,28.6396484,1
103,-0.655737162,0.575763583,0.191246748,0.11127317,0.0662922561,0.0449809134,0.0217567869,0.484718353,1024,1024,28.3271484,1
104,-0.596511126,-0.432669818,0.492054582,-0.537126422,-0.511697412,0.0254290104,0.0193632767,0.383934945,1024,1024,27.4677734,1
105,0.767656922,0.516162992,-0.819590509,0.464229405,0.451316506,0.0129128993,0.0179440416,0.329716325,1024,1024,26.8056641,1
